#Run	Event
204932	49140317
204932	49205074
204932	49357079
204932	49362078
204932	49404429
204932	49404552
204932	49438356
204932	49480727
204932	50054276
204932	50083295
204932	50163491
204932	50344933
204932	50483026
204932	50536724
204932	50566885
204932	50589072
204932	50693255
204932	50720985
204932	50945114
204932	51280976
204932	51374348
204932	51477390
204932	51642549
204932	51819967
204932	51885379
204932	52027546
204932	52323913
204932	52351312
204932	52402425
204932	52519862
204932	52582247
204932	52986822
204932	53072747
204932	53853629
204932	53930047
204932	54015675
204932	54049088
204932	54155436
204932	54304069
204932	55001358
204932	55007950
204932	55458974
204932	55669429
204932	55704746
204932	56012543
204932	56265199
204932	56337894
204932	56344847
204932	56396424
204932	56397223
204932	56499368
204932	56945618
204932	57340709
204932	57812368
204932	57827344
204932	57934914
204932	58519818
204932	58736551
204932	58895908
204932	58964570
204932	59074383
204932	59200786
204932	59320547
204932	59334984
204932	59401723
204932	59688749
204932	59724416
204932	59727482
204932	60214201
204932	60296810
204932	60429816
204932	60555816
204932	60596975
204932	60786264
204932	60790559
204932	60870910
204932	61694700
204932	62071601
204932	62256428
204932	62751183
204932	62887528
204932	62891058
204932	63139341
204932	63141303
204932	63195870
204932	63594967
204932	63754776
204932	63757417
204932	63786403
204932	63932977
204932	64113355
204932	64297972
204932	64529212
204932	64596427
204932	64676194
204932	64682690
204932	64707503
204932	64717696
204932	64875072
204932	65021744
204932	65025704
204932	65091121
204932	65097755
204932	65134059
204932	65212026
204932	65232074
204932	65343911
204932	65696090
204932	65940981
204932	66221146
204932	66234746
204932	66766233
204932	66797779
204932	66871218
204932	66874107
204932	66880038
204932	66887826
204932	66952937
204932	66978637
204932	67296584
204932	67622222
204932	68483914
204932	68535753
204932	68643342
204932	68695741
204932	68994796
204932	69389590
204932	69701174
204932	69729845
204932	69814097
204932	69847587
204932	69953567
204932	70157916
204932	70189866
204932	70203112
204932	70273599
204932	70407471
204932	70459572
204932	70592310
204932	70697573
204932	70823961
204932	71503316
204932	71713276
204932	71764415
204932	71858841
204932	72076334
204932	72208223
204932	72221517
204932	72263275
204932	72301057
204932	72361712
204932	72375037
204932	72544213
204932	72977439
204932	73000063
204932	73303502
204932	73330742
204932	73644341
204932	73685279
204932	73803247
204932	73963013
204932	74035121
204932	74074248
204932	74145989
204932	74217713
204932	74683778
204932	74838026
204932	74954315
204932	75027587
204932	75123390
204932	75171203
204932	75295485
204932	75308092
204932	75775528
204932	75910981
204932	76418826
204932	76432692
204932	76723978
204932	76847357
204932	77214431
204932	77285149
204932	77554827
204932	77563173
204932	77698668
204932	77746888
204932	77942972
204932	78021352
204932	78036261
204932	78280323
204932	78310616
204932	78795908
204932	78844399
204932	78870343
204932	78916314
204932	78968679
204932	79012791
204932	79055943
204932	79197739
204932	79271050
204932	79680910
204932	79699355
204932	80006761
204932	80048170
204932	80107307
204932	80453692
204932	80640743
204932	80733413
204932	80751527
204932	80940210
204932	81045002
204932	81078093
204932	81196691
204932	81403026
204932	81406771
204932	81441108
204932	81535558
204932	81587382
204932	81630348
204932	81646427
204932	81768445
204932	81914374
204932	82109855
204932	82121610
204932	82249912
204932	82395160
204932	82423886
204932	82517312
204932	82549516
204932	82551883
204932	82698885
204932	82934321
204932	83115673
204932	83265872
204932	83307855
204932	83390512
204932	83583657
204932	83606280
204932	83805008
204932	83818913
204932	84326388
204932	84343671
204932	84424364
204932	84440202
204932	84525317
204932	84759655
204932	84841113
204932	85157272
204932	85161655
204932	85326628
204932	85361992
204932	85614007
204932	85757952
204932	86173006
204932	86479958
204932	86724709
204932	86875465
204932	87211602
204932	87405734
204932	87437902
204932	88035610
204932	88051839
204932	88163833
204932	88191419
204932	88271984
204932	88301760
204932	88311063
204932	88348919
204932	88554348
204932	88653463
204932	89247878
204932	89455013
204932	89580362
204932	89615246
204932	89772774
204932	90000522
204932	90369370
204932	90416663
204932	90532162
204932	90706374
204932	90983929
204932	91007831
204932	91057453
204932	91171604
204932	91188873
204932	91207899
204932	91360017
204932	91452981
204932	91564579
204932	91698955
204932	91936666
204932	91974445
204932	92018545
204932	92077328
204932	92131927
204932	92273907
204932	92350855
204932	92501183
204932	92633582
204932	92798337
204932	92902956
204932	92921287
204932	93005691
204932	93189075
204932	93257777
204932	93327311
204932	93674571
204932	93827356
204932	94166432
204932	94323856
204932	94672049
204932	94970484
204932	95064441
204932	95132812
204932	95329353
204932	95403085
204932	95508848
204932	95617526
204932	95628351
204932	95831915
204932	95937575
204932	95964913
204932	96284641
204932	96536661
204932	96765393
204932	96824618
204932	96841990
204932	96893803
204932	96957303
204932	97070668
204932	97132314
204932	97296260
204932	97468506
204932	97774709
204932	97970348
204932	98074127
204932	98287179
204932	98327671
204932	98807083
204932	98843762
204932	98890214
204932	98937586
204932	98956296
204932	99123840
204932	99283541
204932	99338980
204932	99458196
204932	99469284
204932	99581497
204932	99839275
204932	99866722
204932	100157272
204932	100309636
204932	100315273
204932	100648542
204932	100833343
204932	100863517
204932	100941450
204932	100945443
204932	101030693
204932	101124366
204932	101160729
204932	101216662
204932	101553652
204932	101610108
204932	101636203
204932	101918354
204932	102056757
204932	102127282
204932	102221882
204932	102267197
204932	102537850
204932	102597876
204932	102626026
204932	102678033
204932	102681823
204932	102821967
204932	103275237
204932	103329101
204932	103380080
204932	103411007
204932	103448930
204932	103677330
204932	103877782
204932	103924209
204932	104075302
204932	104148236
204932	104421758
204932	104540402
204932	104696758
204932	104714059
204932	104746580
204932	104991495
204932	105270767
204932	105394735
204932	105745605
204932	105756923
204932	105952322
204932	106343447
204932	106564247
204932	106770048
204932	107124686
204932	107176836
204932	107794612
204932	107808926
204932	107829466
204932	107835138
204932	107900951
204932	107910688
204932	108147395
204932	108253496
204932	108458457
204932	108660769
204932	108717190
204932	108873769
204932	109042115
204932	109240334
204932	110097944
204932	110140565
204932	110299223
204932	110304893
204932	110419257
204932	110420447
204932	110985483
204932	111054136
204932	111457898
204932	111481640
204932	111597983
204932	111619515
204932	111799939
204932	112001799
204932	112135471
204932	112317915
204932	112589536
204932	112964543
204932	112964652
204932	113808497
204932	113912770
204932	113941367
204932	114070088
204932	114123989
204932	114718998
204932	114918589
204932	114949002
204932	115096406
204932	115130863
204932	115308829
204932	116054131
204932	116083384
204932	116282269
204932	116355069
204932	116733357
204932	116753415
204932	117180656
204932	117292752
204932	117378070
204932	117706744
204932	117976341
204932	118029878
204932	118083273
204932	118122659
204932	118156367
204932	118312946
204932	119171102
204932	119186025
204932	119459276
204932	119580759
204932	119654681
204932	119912378
204932	119977961
204932	120070948
204932	120174391
204932	120235545
204932	120358986
204932	120614670
204932	120910061
204932	120937878
204932	121095313
204932	121293486
204932	121437243
204932	121531875
204932	121663648
204932	122093536
204932	122306237
204932	122663233
204932	122882106
204932	122983452
204932	123172309
204932	123512458
204932	123947349
204932	124072208
204932	124132401
204932	124305686
204932	124491845
204932	124705349
204932	124960451
204932	125050104
204932	125254872
204932	125553120
204932	125638354
204932	125809529
204932	126103629
204932	126264093
204932	126480461
204932	126764359
204932	126781450
204932	126905763
204932	127008699
204932	127525081
204932	127710549
203779	3035915
203779	3141004
203779	3376390
203779	3558970
203779	3574743
203779	3794967
203779	3828921
203779	3883512
203779	4089407
203779	4305673
203779	4309070
203779	4323781
203779	4377040
203779	4383418
203779	4478668
203779	4583159
203779	4586123
203779	4768533
203779	5011618
203779	5071604
203779	5110800
203779	5157660
203779	5214547
203779	5437565
203779	5589145
203779	5606016
203779	5635014
203779	5683162
203779	5932735
203779	6145920
203779	6439850
203779	6573613
203779	6852007
203779	6935936
203779	7481360
203779	7650774
203779	7786254
203779	7946278
203779	8085783
203779	8151093
203779	8177758
203779	8329782
203779	8438725
203779	8458464
203779	8462854
203779	8484508
203779	8571124
203779	8573819
203779	8601646
203779	8676842
203779	8681277
203779	8683480
203779	8945220
203779	8946684
203779	8985772
203779	9035489
203779	9056196
203779	9352837
203779	9435669
203779	9642123
203779	9744485
203779	9898734
203779	10271516
203779	10463358
203779	10646859
203779	10688888
203779	10785307
203779	10956324
203779	11001310
203779	11077493
203779	11565445
203779	11645116
203779	11696918
203779	11884467
203779	12113310
203779	12150539
203779	12225532
203779	12304718
203779	12392977
203779	12468598
203779	12522218
203779	12685550
203779	12761152
203779	12766460
203779	13123775
203779	13216635
203779	13260202
203779	13326467
203779	13671694
203779	13674043
203779	13721853
203779	13940483
203779	13942915
203779	14087640
203779	14088357
203779	14111023
203779	14160963
203779	14272224
203779	14450402
203779	14684546
203779	14893249
203779	15162249
203779	15439011
203779	15482893
203779	15519556
203779	15640387
203779	15693600
203779	15839173
203779	15918572
203779	15972555
203779	16230085
203779	16264149
203779	16414440
203779	16907944
203779	17029234
203779	17205556
203779	17547445
203779	17620939
203779	17624925
203779	17673425
203779	17909833
203779	18091976
203779	18149353
203779	18513074
203779	18521205
203779	18547140
203779	18616110
203779	18896531
203779	18986059
203779	19239528
203779	19615592
203779	19684024
203779	19761430
203779	19800141
203779	19994016
203779	20790053
203779	20833495
203779	21092955
203779	21124973
203779	21132947
203779	21302140
203779	21325457
203779	21436973
203779	21654802
203779	21705068
203779	22005325
203779	22022785
203779	22080521
203779	22116526
203779	22122501
203779	22211440
203779	22219827
203779	22249972
203779	22279661
203779	22654705
203779	22791184
203779	22899106
203779	22991241
203779	23090350
203779	23155831
203779	23752887
203779	23828298
203779	23835444
203779	23938597
203779	24414052
203779	24443622
203779	24594092
203779	24614707
203779	24635339
203779	24846966
203779	24917697
203779	25002372
203779	25033118
203779	25490717
203779	25568056
203779	25606373
203779	26023812
203779	26039783
203779	26059042
203779	26342905
203779	26723197
203779	26745941
203779	26757111
203779	27081243
203779	28003179
203779	28016688
203779	28018594
203779	28024093
203779	28131358
203779	28146827
203779	28310769
203779	28352429
203779	28401696
203779	28451768
203779	28471803
203779	28768896
203779	28952370
203779	28972752
203779	28996629
203779	29137567
203779	29183648
203779	29198872
203779	29215295
203779	29252262
203779	29297159
203779	29347008
203779	29626186
203779	29684706
203779	29774986
203779	29820823
203779	29839610
203779	29909941
203779	30216999
203779	30432965
203779	30751622
203779	30780890
203779	30854422
203779	30916296
203779	31131753
203779	31335648
203779	31361611
203779	31385595
203779	31539071
203779	31599296
203779	31732292
203779	31825973
203779	31897724
203779	32101383
203779	32281686
203779	32304239
203779	32407586
203779	32499191
203779	32534940
203779	32714161
203779	32796500
203779	32824503
203779	32874597
203779	32962712
203779	33068835
203779	33087660
203779	33159875
203779	33709980
203779	33779356
203779	33938828
203779	33954754
203779	34033443
203779	34384535
203779	34390750
203779	34680952
203779	34784932
203779	34831659
203779	34865006
203779	34949095
203779	35173631
203779	35210199
203779	35253644
203779	35308679
203779	35334551
203779	35336032
203779	35728804
203779	35808202
203779	35851657
203779	35944796
203779	36376703
203779	36403814
203779	36932455
203779	37032578
203779	37149705
203779	37246027
203779	37564666
203779	38059945
203779	38078046
203779	38123949
203779	38279540
203779	38423475
203779	38537601
203779	38593698
203779	38767802
203779	38864680
203779	38896537
203779	39167323
203779	39188473
203779	39686715
203779	39919860
203779	39977941
203779	40006386
203779	40028806
203779	40070693
203779	40085137
203779	40212129
203779	40471370
203779	40487177
203779	40634949
203779	40694016
203779	40710496
203779	40739875
203779	40885251
203779	40972866
203779	41057959
203779	41074937
203779	41470577
203779	41501782
203779	41562858
203779	41567120
203779	41737035
203779	41803122
203779	42304935
203779	42306787
203779	42914966
203779	43107366
203779	43140769
203779	43215683
203779	43233353
203779	43293898
203779	43361415
203779	43773659
203779	43922383
203779	43999401
203779	44016496
203779	44091230
203779	44146007
203779	44312558
203779	44432594
203779	44504966
203779	45862604
203779	45920635
203779	46015151
203779	46220544
203779	46350111
203779	46441923
203779	46489779
203779	46503782
203779	46511420
203779	46567749
203779	46591746
203779	46717549
203779	46791766
203779	46822744
203779	46939480
203779	47037937
203779	47095181
203779	47216938
203779	47432413
203779	47594537
203779	47631049
203779	47756225
203779	47813762
203779	47885397
203779	48004294
203779	48249847
203779	48420074
203779	48450572
203779	48504592
203779	48526501
203779	48650365
203779	48654231
203779	48667939
203779	48684188
203779	49059501
203779	49375092
203779	49430108
203779	49441769
203779	49528753
203779	49734509
203779	50080838
203779	50155858
203779	50162402
203779	50263229
203779	50315012
203779	50398898
203779	50433201
203779	50553306
203779	50655873
203779	50927936
203779	50995647
203779	51214732
203779	51229719
203779	51253660
203779	51585782
203779	51692383
203779	52191872
203779	52291257
203779	52649407
203779	52823756
203779	52906905
203779	52924538
203779	53054623
203779	53509625
203779	53669238
203779	53942734
203779	54149764
203779	54454674
203779	54616370
203779	55067250
203779	55150872
203779	55569358
203779	55594745
203779	55765981
203779	55999618
203779	56065405
203779	56171942
203779	56230775
203779	56292396
203779	56319716
203779	56442448
203779	56447354
203779	56486321
203779	56808016
203779	56840933
203779	57316257
203779	57670839
203779	57764492
203779	57822423
203779	58194815
203779	58305051
203779	58367432
203779	58387154
203779	58438208
203779	58598300
